SRA,BioProject,Biosample,Experiment,Bases,Bytes,create_date,Strain,Genotype,Experiment.1,Condition,Post_induction,Replicates,P_aas,P_tesA,P_rpaA,P_kaiBC,P_rpaA_D53E,P_OX_plasmid,P_Subjective_dawn,P_Subjective_dusk,P_N (mg/L),P_np_kaiBC,P_p0050_kaiBC,P_rel,P_relA,P_relA_E335Q,P_Light (umol photons m-2 s-1),P_sigF,P_rpoD2,P_rpoD6,P_rpoD5,P_pAM2991-xylEAB,P_pAM2991-galP,P_pilB::Tn5,P_BG-11,P_CM,P_Biofilm,Project_tag,SRA_study_id,Ref_condition,Experiment_type,Project_replicates,Single_paired,RNASeq_samples_n,Data_loc,Data_link,Paper,Culture,Growth_Phase,Media,CO2 (%),Light (uE*m-2*sec-1),Temp (°C),Agitation (rpm),OD,pH,Notes,Time_delta,Condition_pi,Project_condition_pi,Passed_Min_Reads,Passed_Global_Corr,passed_replicate_corr,passed_timeseries_corr,Overall_pass
SRR6069424,PRJNA412032,SAMN07693166,SRX3211348,424.88 M,207.05 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,8h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 08:00:00,wt_shade_pulse_8h,Light_wt_shade_pulse_8h,True,True,True,False,True
SRR6069425,PRJNA412032,SAMN07693165,SRX3211349,525.77 M,252.36 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,8.25h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 08:15:00,wt_shade_pulse_8.25h,Light_wt_shade_pulse_8.25h,True,True,True,False,True
SRR6069426,PRJNA412032,SAMN07693164,SRX3211350,396.23 M,192.95 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,8.25h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 08:15:00,wt_shade_pulse_8.25h,Light_wt_shade_pulse_8.25h,True,True,True,False,True
SRR6069427,PRJNA412032,SAMN07693155,SRX3211351,356.79 M,173.50 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,8.5h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 08:30:00,wt_shade_pulse_8.5h,Light_wt_shade_pulse_8.5h,True,True,True,False,True
SRR6069428,PRJNA412032,SAMN07693202,SRX3211352,366.95 M,179.58 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,8.5h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 08:30:00,wt_shade_pulse_8.5h,Light_wt_shade_pulse_8.5h,True,True,True,False,True
SRR6069429,PRJNA412032,SAMN07693196,SRX3211353,429.80 M,207.54 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,9h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 09:00:00,wt_shade_pulse_9h,Light_wt_shade_pulse_9h,True,True,True,False,True
SRR6069430,PRJNA412032,SAMN07693201,SRX3211354,368.24 M,179.02 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,9h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 09:00:00,wt_shade_pulse_9h,Light_wt_shade_pulse_9h,True,True,True,False,True
SRR6069431,PRJNA412032,SAMN07693200,SRX3211355,382.79 M,184.75 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,9.25h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,375.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 09:15:00,wt_shade_pulse_9.25h,Light_wt_shade_pulse_9.25h,True,True,True,False,True
SRR6069432,PRJNA412032,SAMN07693199,SRX3211356,320.80 M,157.46 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,9.25h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,375.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 09:15:00,wt_shade_pulse_9.25h,Light_wt_shade_pulse_9.25h,True,True,True,False,True
SRR6069433,PRJNA412032,SAMN07693198,SRX3211357,417.88 M,201.80 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,9.5h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,350.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 09:30:00,wt_shade_pulse_9.5h,Light_wt_shade_pulse_9.5h,True,True,True,False,True
SRR6069434,PRJNA412032,SAMN07693197,SRX3211358,397.70 M,193.23 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,9.5h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,350.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 09:30:00,wt_shade_pulse_9.5h,Light_wt_shade_pulse_9.5h,True,True,True,False,True
SRR6069435,PRJNA412032,SAMN07693195,SRX3211359,476.72 M,230.44 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,10h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,300.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 10:00:00,wt_shade_pulse_10h,Light_wt_shade_pulse_10h,True,True,True,False,True
SRR6069436,PRJNA412032,SAMN07693194,SRX3211360,411.75 M,200.77 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_shade_pulse,10h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,300.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 10:00:00,wt_shade_pulse_10h,Light_wt_shade_pulse_10h,True,True,True,False,True
SRR7188773,PRJNA472248,SAMN09230269,SRX4105497,678.33 M,395.49 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,24h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 00:00:00,sigF-_24h,Sigma_sigF-_24h,True,True,True,False,True
SRR7188774,PRJNA472248,SAMN09230268,SRX4105498,903.56 M,525.79 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,28h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 04:00:00,sigF-_28h,Sigma_sigF-_28h,True,True,True,False,True
SRR7188775,PRJNA472248,SAMN09230267,SRX4105499,634.46 M,367.94 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,32h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 08:00:00,sigF-_32h,Sigma_sigF-_32h,True,True,True,False,True
SRR7188776,PRJNA472248,SAMN09230266,SRX4105500,1.44 G,835.82 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,36h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 12:00:00,sigF-_36h,Sigma_sigF-_36h,True,True,True,False,True
SRR7188777,PRJNA472248,SAMN09230265,SRX4105501,647.72 M,378.28 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,40h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 16:00:00,sigF-_40h,Sigma_sigF-_40h,True,True,True,False,True
SRR7188778,PRJNA472248,SAMN09230240,SRX4105502,1.03 G,596.63 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,44h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 20:00:00,sigF-_44h,Sigma_sigF-_44h,True,True,True,False,True
SRR7188779,PRJNA472248,SAMN09230239,SRX4105503,1.05 G,610.16 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,24h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 00:00:00,sigF-_24h,Sigma_sigF-_24h,True,True,True,False,True
SRR7188780,PRJNA472248,SAMN09230238,SRX4105504,911.88 M,534.19 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,28h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 04:00:00,sigF-_28h,Sigma_sigF-_28h,True,True,True,False,True
SRR7188781,PRJNA472248,SAMN09230237,SRX4105505,721.18 M,423.24 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,32h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 08:00:00,sigF-_32h,Sigma_sigF-_32h,True,True,True,False,True
SRR7188784,PRJNA472248,SAMN09230234,SRX4105508,563.96 M,331.43 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,36h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 12:00:00,sigF-_36h,Sigma_sigF-_36h,True,True,True,False,True
SRR7188785,PRJNA472248,SAMN09230233,SRX4105509,539.44 M,315.00 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,40h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 16:00:00,sigF-_40h,Sigma_sigF-_40h,True,True,True,False,True
SRR7188786,PRJNA472248,SAMN09230274,SRX4105510,813.50 M,471.85 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,sigF-,RNA-seq,sigF-,44h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,1 days 20:00:00,sigF-_44h,Sigma_sigF-_44h,True,True,True,False,True
SRR7188789,PRJNA472248,SAMN09230271,SRX4105513,302.55 M,98.63 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,OX-D53E,RNA-seq,OX-D53E,2h,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,0 days 02:00:00,OX-D53E_2h,Sigma_OX-D53E_2h,True,True,True,False,True
SRR7188791,PRJNA472248,SAMN09230336,SRX4105515,257.35 M,83.93 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,OX-D53E,RNA-seq,OX-D53E,6h,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,0 days 06:00:00,OX-D53E_6h,Sigma_OX-D53E_6h,True,True,True,False,True
SRR7188792,PRJNA472248,SAMN09230335,SRX4105516,357.08 M,116.75 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,OX-D53E,RNA-seq,OX-D53E,9h,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,0 days 09:00:00,OX-D53E_9h,Sigma_OX-D53E_9h,True,True,True,False,True
SRR7188796,PRJNA472248,SAMN09230331,SRX4105520,681.53 M,485.46 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,OX-D53E,RNA-seq,OX-D53E,2h,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,0 days 02:00:00,OX-D53E_2h,Sigma_OX-D53E_2h,True,True,True,False,True
SRR7188798,PRJNA472248,SAMN09230329,SRX4105522,892.63 M,635.52 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,OX-D53E,RNA-seq,OX-D53E,6h,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,0 days 06:00:00,OX-D53E_6h,Sigma_OX-D53E_6h,True,True,True,False,True
SRR7188799,PRJNA472248,SAMN09230328,SRX4105523,552.50 M,394.90 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,OX-D53E,RNA-seq,OX-D53E,9h,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,0 days 09:00:00,OX-D53E_9h,Sigma_OX-D53E_9h,True,True,True,False,True
SRR7188801,PRJNA472248,SAMN09230326,SRX4105525,615.77 M,364.34 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,OX-D53E rpoD2-,RNA-seq,OX-D53E_rpoD2-,0h,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,0 days 00:00:00,OX-D53E_rpoD2-_0h,Sigma_OX-D53E_rpoD2-_0h,True,True,True,False,True
SRR7188803,PRJNA472248,SAMN09230324,SRX4105527,891.35 M,525.65 Mb,2018-05-21,Synechococcus elongatus PCC 7942 = FACHB-805,OX-D53E rpoD2-,RNA-seq,OX-D53E_rpoD2-,2h,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sigma,SRP148555,OX-D53E_2h,Genetic_characterization,True,S,72,NCBI,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP148555&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2018.11.049,Terbidostat,TimeSeries,BG-11M,1.0,100,30.0,,0.3,8.0,,0 days 02:00:00,OX-D53E_rpoD2-_2h,Sigma_OX-D53E_rpoD2-_2h,True,True,True,False,True
