Entry,Protein,mapped_name,refseq_locus,genbank_locus,has_annotation_match,missing_with_match,missing_without_match,double_hit,match_hit,percent_id,coverage,drop_proteins,subset_proteins,rename_proteins
Q31PM0,Q31PM0_SYNE7,Q31PM0,SYNPCC7942_RS04980,Synpcc7942_0969,True,False,False,False,,,,False,False,False
Q31PM3,Q31PM3_SYNE7,Q31PM3,SYNPCC7942_RS04965,Synpcc7942_0966,True,False,False,False,,,,False,False,False
Q31PM4,Q31PM4_SYNE7,Q31PM4,SYNPCC7942_RS04960,Synpcc7942_0965,True,False,False,False,,,,False,False,False
Q31PM5,Q31PM5_SYNE7,Q31PM5,SYNPCC7942_RS04955,Synpcc7942_0964,True,False,False,False,,,,False,False,False
Q31MY4,THF1_SYNE7,Q31MY4,SYNPCC7942_RS07930,Synpcc7942_1555,True,False,False,False,,,,False,False,False
Q31PM8,Q31PM8_SYNE7,Q31PM8,SYNPCC7942_RS04940,Synpcc7942_0961,True,False,False,False,,,,False,False,False
Q31PM9,Q31PM9_SYNE7,Q31PM9,SYNPCC7942_RS04935,Synpcc7942_0960,True,False,False,False,,,,False,False,False
Q31PN1,Q31PN1_SYNE7,Q31PN1,SYNPCC7942_RS04925,Synpcc7942_0958,True,False,False,False,,,,False,False,False
Q31KI6,Q31KI6_SYNE7,Q31KI6,SYNPCC7942_RS12210,Synpcc7942_2403,True,False,False,False,,,,False,False,False
Q31PN3,Q31PN3_SYNE7,Q31PN3,SYNPCC7942_RS04915,Synpcc7942_0956,True,False,False,False,,,,False,False,False
Q31PN4,Q31PN4_SYNE7,Q31PN4,SYNPCC7942_RS04910,Synpcc7942_0955,True,False,False,False,,,,False,False,False
Q31PN5,Q31PN5_SYNE7,Q31PN5,SYNPCC7942_RS04905,Synpcc7942_0954,True,False,False,False,,,,False,False,False
Q31PN6,Q31PN6_SYNE7,Q31PN6,SYNPCC7942_RS04900,Synpcc7942_0953,True,False,False,False,,,,False,False,False
Q99QJ5,Q99QJ5_SYNE7,Q99QJ5,SYNPCC7942_RS10040,Synpcc7942_1980,True,False,False,False,,,,False,False,False
Q31PN8,Q31PN8_SYNE7,Q31PN8,SYNPCC7942_RS04890,Synpcc7942_0951,True,False,False,False,,,,False,False,False
Q31PN9,Q31PN9_SYNE7,Q31PN9,SYNPCC7942_RS04885,Synpcc7942_0950,True,False,False,False,,,,False,False,False
Q31PP2,Q31PP2_SYNE7,Q31PP2,SYNPCC7942_RS04870,Synpcc7942_0947,True,False,False,False,,,,False,False,False
Q31PP3,Q31PP3_SYNE7,Q31PP3,SYNPCC7942_RS04865,Synpcc7942_0946,True,False,False,False,,,,False,False,False
Q31PP4,Q31PP4_SYNE7,Q31PP4,SYNPCC7942_RS04860,Synpcc7942_0945,True,False,False,False,,,,False,False,False
Q31LE9,Q31LE9_SYNE7,Q31LE9,SYNPCC7942_RS10595,Synpcc7942_2090,True,False,False,False,,,,False,False,False
Q31RL8,Q31RL8_SYNE7,Q31RL8,SYNPCC7942_RS01370,Synpcc7942_0269,True,False,False,False,,,,False,False,False
Q31PP7,Q31PP7_SYNE7,Q31PP7,SYNPCC7942_RS04845,Synpcc7942_0942,True,False,False,False,,,,False,False,False
Q31QS8,HSLO_SYNE7,Q31QS8,SYNPCC7942_RS02845,Synpcc7942_0559,True,False,False,False,,,,False,False,False
Q31PP9,Q31PP9_SYNE7,Q31PP9,SYNPCC7942_RS04835,Synpcc7942_0940,True,False,False,False,,,,False,False,False
Q31M96,Q31M96_SYNE7,Q31M96,SYNPCC7942_RS09110,Synpcc7942_1793,True,False,False,False,,,,False,False,False
Q31PQ1,Q31PQ1_SYNE7,Q31PQ1,SYNPCC7942_RS04825,Synpcc7942_0938,True,False,False,False,,,,False,False,False
Q31RF4,ATPF2_SYNE7,Q31RF4,SYNPCC7942_RS01695,Synpcc7942_0333,True,False,False,False,,,,False,False,False
Q31Q20,Q31Q20_SYNE7,Q31Q20,SYNPCC7942_RS04225,Synpcc7942_0817,True,False,False,False,,,,False,False,False
Q31PQ5,Q31PQ5_SYNE7,Q31PQ5,SYNPCC7942_RS04805,Synpcc7942_0934,True,False,False,False,,,,False,False,False
Q31PQ6,Q31PQ6_SYNE7,Q31PQ6,SYNPCC7942_RS04800,Synpcc7942_0933,True,False,False,False,,,,False,False,False
Q31PQ7,Q31PQ7_SYNE7,Q31PQ7,SYNPCC7942_RS04795,Synpcc7942_0932,True,False,False,True,Q769G0,100.0,1.0,False,False,False
Q31PQ8,Q31PQ8_SYNE7,Q31PQ8,SYNPCC7942_RS04790,Synpcc7942_0931,True,False,False,False,,,,False,False,False
Q31PR0,Q31PR0_SYNE7,Q31PR0,SYNPCC7942_RS04780,Synpcc7942_0929,True,False,False,False,,,,False,False,False
Q31PR1,Q31PR1_SYNE7,Q31PR1,SYNPCC7942_RS04775,Synpcc7942_0928,True,False,False,False,,,,False,False,False
Q31PR2,Q31PR2_SYNE7,Q31PR2,SYNPCC7942_RS04770,Synpcc7942_0927,True,False,False,False,,,,False,False,False
Q31PR3,Q31PR3_SYNE7,Q31PR3,SYNPCC7942_RS04765,Synpcc7942_0926,True,False,False,False,,,,False,False,False
Q31PR4,Q31PR4_SYNE7,Q31PR4,SYNPCC7942_RS04760,Synpcc7942_0925,True,False,False,False,,,,False,False,False
Q31RL0,DNLJ_SYNE7,Q31RL0,SYNPCC7942_RS01410,Synpcc7942_0277,True,False,False,False,,,,False,False,False
Q8L1E5,SYE_SYNE7,Q8L1E5,SYNPCC7942_RS12160,Synpcc7942_2393,True,False,False,False,,,,False,False,False
Q31PS0,Q31PS0_SYNE7,Q31PS0,SYNPCC7942_RS04730,Synpcc7942_0919,True,False,False,False,,,,False,False,False
Q31MZ1,Q31MZ1_SYNE7,Q31MZ1,SYNPCC7942_RS07895,Synpcc7942_1548,True,False,False,False,,,,False,False,False
Q31PS2,Q31PS2_SYNE7,Q31PS2,SYNPCC7942_RS04720,Synpcc7942_0917,True,False,False,False,,,,False,False,False
Q31PS4,Q31PS4_SYNE7,Q31PS4,SYNPCC7942_RS04705,Synpcc7942_0915,True,False,False,False,,,,False,False,False
P74764,SYFB_SYNE7,P74764,SYNPCC7942_RS06615,Synpcc7942_1293,True,False,False,False,,,,False,False,False
Q31PS6,Q31PS6_SYNE7,Q31PS6,SYNPCC7942_RS04695,Synpcc7942_0913,True,False,False,False,,,,False,False,False
Q31P58,Q31P58_SYNE7,Q31P58,SYNPCC7942_RS05790,Synpcc7942_1131,True,False,False,False,,,,False,False,False
Q31PS8,Q31PS8_SYNE7,Q31PS8,SYNPCC7942_RS04685,Synpcc7942_0911,True,False,False,False,,,,False,False,False
Q31JX7,Q31JX7_SYNE7,Q31JX7,SYNPCC7942_RS13305,Synpcc7942_2612,True,False,False,False,,,,False,False,False
Q31PT0,Q31PT0_SYNE7,Q31PT0,SYNPCC7942_RS04675,Synpcc7942_0909,True,False,False,False,,,,False,False,False
Q31NN7,Q31NN7_SYNE7,Q31NN7,SYNPCC7942_RS06660,Synpcc7942_1302,True,False,False,False,,,,False,False,False
Q31KZ2,MUTS_SYNE7,Q31KZ2,SYNPCC7942_RS11410,Synpcc7942_2247,True,False,False,False,,,,False,False,False
Q31PT5,Q31PT5_SYNE7,Q31PT5,SYNPCC7942_RS04660,Synpcc7942_0904,True,False,False,False,,,,False,False,False
O34125,CLPP2_SYNE7,O34125,SYNPCC7942_RS12820,Synpcc7942_2525,True,False,False,False,,,,False,False,False
Q31KP2,Q31KP2_SYNE7,Q31KP2,SYNPCC7942_RS11925,Synpcc7942_2347,True,False,False,False,,,,False,False,False
Q31RM7,Q31RM7_SYNE7,Q31RM7,SYNPCC7942_RS01325,Synpcc7942_0260,True,False,False,False,,,,False,False,False
Q31PU0,Q31PU0_SYNE7,Q31PU0,SYNPCC7942_RS04635,Synpcc7942_0899,True,False,False,False,,,,False,False,False
Q31PU1,Q31PU1_SYNE7,Q31PU1,SYNPCC7942_RS04625,Synpcc7942_0898,True,False,False,False,,,,False,False,False
Q31PU3,Q31PU3_SYNE7,Q31PU3,SYNPCC7942_RS04615,Synpcc7942_0896,True,False,False,False,,,,False,False,False
Q31PU4,Q31PU4_SYNE7,Q31PU4,SYNPCC7942_RS04610,Synpcc7942_0895,True,False,False,False,,,,False,False,False
Q31PU8,Q31PU8_SYNE7,Q31PU8,SYNPCC7942_RS04590,Synpcc7942_0891,True,False,False,False,,,,False,False,False
Q31QT8,Q31QT8_SYNE7,Q31QT8,SYNPCC7942_RS02795,Synpcc7942_0549,True,False,False,False,,,,False,False,False
Q31PY7,PUR5_SYNE7,Q31PY7,SYNPCC7942_RS04395,Synpcc7942_0851,True,False,False,False,,,,False,False,False
Q31PV1,Q31PV1_SYNE7,Q31PV1,SYNPCC7942_RS04575,Synpcc7942_0888,True,False,False,False,,,,False,False,False
Q31ME6,NDHH_SYNE7,Q31ME6,SYNPCC7942_RS08870,Synpcc7942_1743,True,False,False,False,,,,False,False,False
Q31MV9,Q31MV9_SYNE7,Q31MV9,SYNPCC7942_RS08070,Synpcc7942_1580,True,False,False,False,,,,False,False,False
Q31RQ5,AROA_SYNE7,Q31RQ5,SYNPCC7942_RS01180,Synpcc7942_0232,True,False,False,False,,,,False,False,False
Q31K76,Q31K76_SYNE7,Q31K76,SYNPCC7942_RS12755,Synpcc7942_2513,True,False,False,False,,,,False,False,False
Q31K82,Q31K82_SYNE7,Q31K82,SYNPCC7942_RS12720,Synpcc7942_2507,True,False,False,False,,,,False,False,False
Q31PW4,Q31PW4_SYNE7,Q31PW4,SYNPCC7942_RS04510,Synpcc7942_0875,True,False,False,False,,,,False,False,False
Q31PW5,Q31PW5_SYNE7,Q31PW5,SYNPCC7942_RS04505,Synpcc7942_0874,True,False,False,False,,,,False,False,False
Q31PL9,Q31PL9_SYNE7,Q31PL9,SYNPCC7942_RS04985,Synpcc7942_0970,True,False,False,False,,,,False,False,False
Q31PW8,Q31PW8_SYNE7,Q31PW8,SYNPCC7942_RS04490,Synpcc7942_0871,True,False,False,False,,,,False,False,False
Q31MG8,Q31MG8_SYNE7,Q31MG8,SYNPCC7942_RS08760,Synpcc7942_1721,True,False,False,False,,,,False,False,False
Q31KI2,Q31KI2_SYNE7,Q31KI2,SYNPCC7942_RS12235,Synpcc7942_2407,True,False,False,False,,,,False,False,False
Q31PX2,Q31PX2_SYNE7,Q31PX2,SYNPCC7942_RS04470,Synpcc7942_0867,True,False,False,False,,,,False,False,False
Q03513,CCMM_SYNE7,Q03513,SYNPCC7942_RS07280,Synpcc7942_1423,True,False,False,False,,,,False,False,False
Q31PX5,Q31PX5_SYNE7,Q31PX5,SYNPCC7942_RS04455,Synpcc7942_0864,True,False,False,False,,,,False,False,False
Q8GIT7,Q8GIT7_SYNE7,Q8GIT7,SYNPCC7942_RS12640,Synpcc7942_2491,True,False,False,False,,,,False,False,False
Q31PX7,Q31PX7_SYNE7,Q31PX7,SYNPCC7942_RS04445,Synpcc7942_0862,True,False,False,False,,,,False,False,False
Q31RU1,Q31RU1_SYNE7,Q31RU1,SYNPCC7942_RS00995,Synpcc7942_0196,True,False,False,True,O68868,100.0,0.9912280701754386,False,False,False
Q31N27,ZDS_SYNE7,Q31N27,SYNPCC7942_RS07730,Synpcc7942_1512,True,False,False,False,,,,False,False,False
Q31PY0,Q31PY0_SYNE7,Q31PY0,SYNPCC7942_RS04430,Synpcc7942_0859,True,False,False,False,,,,False,False,False
Q31RW7,Q31RW7_SYNE7,Q31RW7,SYNPCC7942_RS00865,Synpcc7942_0170,True,False,False,False,,,,False,False,False
Q31KS9,Q31KS9_SYNE7,Q31KS9,SYNPCC7942_RS11740,Synpcc7942_2310,True,False,False,False,,,,False,False,False
Q31SC8,ASSY_SYNE7,Q31SC8,SYNPCC7942_RS00045,Synpcc7942_0009,True,False,False,False,,,,False,False,False
Q31KZ5,RISB_SYNE7,Q31KZ5,SYNPCC7942_RS11395,Synpcc7942_2244,True,False,False,False,,,,False,False,False
Q31PY5,Q31PY5_SYNE7,Q31PY5,SYNPCC7942_RS04405,Synpcc7942_0854,True,False,False,False,,,,False,False,False
Q31PY9,Q31PY9_SYNE7,Q31PY9,SYNPCC7942_RS04385,Synpcc7942_0849,True,False,False,False,,,,False,False,False
Q31QQ3,Q31QQ3_SYNE7,Q31QQ3,SYNPCC7942_RS02970,Synpcc7942_0584,True,False,False,False,,,,False,False,False
Q31PZ1,Q31PZ1_SYNE7,Q31PZ1,SYNPCC7942_RS04375,Synpcc7942_0847,True,False,False,False,,,,False,False,False
Q31PZ2,Q31PZ2_SYNE7,Q31PZ2,SYNPCC7942_RS04370,Synpcc7942_0846,True,False,False,False,,,,False,False,False
Q31PZ4,Q31PZ4_SYNE7,Q31PZ4,SYNPCC7942_RS04365,Synpcc7942_0844,True,False,False,False,,,,False,False,False
Q31PZ5,Q31PZ5_SYNE7,Q31PZ5,SYNPCC7942_RS04360,Synpcc7942_0843,True,False,False,False,,,,False,False,False
Q31NM6,SYDND_SYNE7,Q31NM6,SYNPCC7942_RS06715,Synpcc7942_1313,True,False,False,False,,,,False,False,False
Q31PZ8,Q31PZ8_SYNE7,Q31PZ8,SYNPCC7942_RS04345,Synpcc7942_0840,True,False,False,False,,,,False,False,False
Q54755,Q54755_SYNE7,Q54755,SYNPCC7942_RS07060,Synpcc7942_1379,True,False,False,False,,,,False,False,False
Q31Q06,Q31Q06_SYNE7,Q31Q06,SYNPCC7942_RS04295,Synpcc7942_0831,True,False,False,False,,,,False,False,False
Q31Q07,Q31Q07_SYNE7,Q31Q07,SYNPCC7942_RS04290,Synpcc7942_0830,True,False,False,False,,,,False,False,False
Q31Q09,Q31Q09_SYNE7,Q31Q09,SYNPCC7942_RS04280,Synpcc7942_0828,True,False,False,False,,,,False,False,False
Q31PR9,Q31PR9_SYNE7,Q31PR9,SYNPCC7942_RS04735,Synpcc7942_0920,True,False,False,False,,,,False,False,False
Q31Q11,Q31Q11_SYNE7,Q31Q11,SYNPCC7942_RS04270,Synpcc7942_0826,True,False,False,False,,,,False,False,False
Q59988,KPRS_SYNE7,Q59988,SYNPCC7942_RS10710,Synpcc7942_2113,True,False,False,False,,,,False,False,False
Q31Q13,Q31Q13_SYNE7,Q31Q13,SYNPCC7942_RS04260,Synpcc7942_0824,True,False,False,False,,,,False,False,False
Q31Q14,Q31Q14_SYNE7,Q31Q14,SYNPCC7942_RS04255,Synpcc7942_0823,True,False,False,False,,,,False,False,False
Q31Q15,Q31Q15_SYNE7,Q31Q15,SYNPCC7942_RS04250,Synpcc7942_0822,True,False,False,False,,,,False,False,False
Q31Q16,Q31Q16_SYNE7,Q31Q16,SYNPCC7942_RS04245,Synpcc7942_0821,True,False,False,False,,,,False,False,False
P46205,CCMO_SYNE7,P46205,SYNPCC7942_RS07290,Synpcc7942_1425,True,False,False,False,,,,False,False,False
Q31Q19,Q31Q19_SYNE7,Q31Q19,SYNPCC7942_RS04230,Synpcc7942_0818,True,False,False,False,,,,False,False,False
Q31MR9,Q31MR9_SYNE7,Q31MR9,SYNPCC7942_RS08265,Synpcc7942_1620,True,False,False,False,,,,False,False,False
Q31Q21,Q31Q21_SYNE7,Q31Q21,SYNPCC7942_RS04220,Synpcc7942_0816,True,False,False,False,,,,False,False,False
Q31Q10,Q31Q10_SYNE7,Q31Q10,SYNPCC7942_RS04275,Synpcc7942_0827,True,False,False,False,,,,False,False,False
Q31Q23,Q31Q23_SYNE7,Q31Q23,SYNPCC7942_RS04210,Synpcc7942_0814,True,False,False,False,,,,False,False,False
Q31MN1,Q31MN1_SYNE7,Q31MN1,SYNPCC7942_RS08455,Synpcc7942_1658,True,False,False,False,,,,False,False,False
Q31Q26,Q31Q26_SYNE7,Q31Q26,SYNPCC7942_RS04195,Synpcc7942_0811,True,False,False,False,,,,False,False,False
Q31Q28,Q31Q28_SYNE7,Q31Q28,SYNPCC7942_RS04185,Synpcc7942_0809,True,False,False,False,,,,False,False,False
Q31Q29,Q31Q29_SYNE7,Q31Q29,SYNPCC7942_RS04180,Synpcc7942_0808,True,False,False,False,,,,False,False,False
Q31PT6,Q31PT6_SYNE7,Q31PT6,SYNPCC7942_RS04655,Synpcc7942_0903,True,False,False,False,,,,False,False,False
Q31Q31,Q31Q31_SYNE7,Q31Q31,SYNPCC7942_RS04170,Synpcc7942_0806,True,False,False,False,,,,False,False,False
Q31Q32,Q31Q32_SYNE7,Q31Q32,SYNPCC7942_RS04165,Synpcc7942_0805,True,False,False,False,,,,False,False,False
Q31Q33,Q31Q33_SYNE7,Q31Q33,SYNPCC7942_RS04160,Synpcc7942_0804,True,False,False,False,,,,False,False,False
Q31Q35,Q31Q35_SYNE7,Q31Q35,SYNPCC7942_RS04150,Synpcc7942_0802,True,False,False,False,,,,False,False,False
Q31Q37,Q31Q37_SYNE7,Q31Q37,SYNPCC7942_RS04140,Synpcc7942_0800,True,False,False,False,,,,False,False,False
Q31LX4,Q31LX4_SYNE7,Q31LX4,SYNPCC7942_RS09720,Synpcc7942_1915,True,False,False,False,,,,False,False,False
Q31Q42,Q31Q42_SYNE7,Q31Q42,SYNPCC7942_RS04115,Synpcc7942_0795,True,False,False,False,,,,False,False,False
Q31Q43,Q31Q43_SYNE7,Q31Q43,SYNPCC7942_RS04110,Synpcc7942_0794,True,False,False,False,,,,False,False,False
Q31Q44,Q31Q44_SYNE7,Q31Q44,SYNPCC7942_RS04105,Synpcc7942_0793,True,False,False,False,,,,False,False,False
Q31Q46,Q31Q46_SYNE7,Q31Q46,SYNPCC7942_RS04095,Synpcc7942_0791,True,False,False,False,,,,False,False,False
Q31P65,Q31P65_SYNE7,Q31P65,SYNPCC7942_RS05755,Synpcc7942_1124,True,False,False,False,,,,False,False,False
Q31Q49,Q31Q49_SYNE7,Q31Q49,SYNPCC7942_RS04080,Synpcc7942_0788,True,False,False,False,,,,False,False,False
Q31PL1,Q31PL1_SYNE7,Q31PL1,SYNPCC7942_RS05020,Synpcc7942_0978,True,False,False,False,,,,False,False,False
Q31S19,GATB_SYNE7,Q31S19,SYNPCC7942_RS00590,Synpcc7942_0118,True,False,False,False,,,,False,False,False
Q31JZ3,Q31JZ3_SYNE7,Q31JZ3,SYNPCC7942_RS13225,Synpcc7942_2596,True,False,False,False,,,,False,False,False
Q935Z3,TIG_SYNE7,Q935Z3,SYNPCC7942_RS12815,Synpcc7942_2524,True,False,False,False,,,,False,False,False
Q31NH0,RECR_SYNE7,Q31NH0,SYNPCC7942_RS07005,Synpcc7942_1369,True,False,False,False,,,,False,False,False
Q31Q58,Q31Q58_SYNE7,Q31Q58,SYNPCC7942_RS04040,Synpcc7942_0779,True,False,False,False,,,,False,False,False
Q31Q59,Q31Q59_SYNE7,Q31Q59,SYNPCC7942_RS04035,Synpcc7942_0778,True,False,False,False,,,,False,False,False
Q31QI3,YCF4_SYNE7,Q31QI3,SYNPCC7942_RS03350,Synpcc7942_0654,True,False,False,False,,,,False,False,False
Q31Q62,Q31Q62_SYNE7,Q31Q62,SYNPCC7942_RS04020,Synpcc7942_0775,True,False,False,False,,,,False,False,False
Q31JZ7,Q31JZ7_SYNE7,Q31JZ7,SYNPCC7942_RS13200,Synpcc7942_2592,True,False,False,False,,,,False,False,False
Q31Q64,Q31Q64_SYNE7,Q31Q64,SYNPCC7942_RS04010,Synpcc7942_0773,True,False,False,False,,,,False,False,False
Q31Q65,Q31Q65_SYNE7,Q31Q65,SYNPCC7942_RS04005,Synpcc7942_0772,True,False,False,False,,,,False,False,False
Q31Q66,Q31Q66_SYNE7,Q31Q66,SYNPCC7942_RS04000,Synpcc7942_0771,True,False,False,False,,,,False,False,False
Q31PG0,Q31PG0_SYNE7,Q31PG0,SYNPCC7942_RS05285,Synpcc7942_1029,True,False,False,False,,,,False,False,False
Q31Q68,Q31Q68_SYNE7,Q31Q68,SYNPCC7942_RS03990,Synpcc7942_0769,True,False,False,False,,,,False,False,False
Q31QP1,Q31QP1_SYNE7,Q31QP1,SYNPCC7942_RS03055,Synpcc7942_0596,True,False,False,False,,,,False,False,False
Q31Q75,Q31Q75_SYNE7,Q31Q75,SYNPCC7942_RS03950,Synpcc7942_0762,True,False,False,False,,,,False,False,False
Q31Q76,Q31Q76_SYNE7,Q31Q76,SYNPCC7942_RS03940,Synpcc7942_0761,True,False,False,False,,,,False,False,False
Q31Q77,Q31Q77_SYNE7,Q31Q77,SYNPCC7942_RS03935,Synpcc7942_0760,True,False,False,False,,,,False,False,False
Q31Q78,Q31Q78_SYNE7,Q31Q78,SYNPCC7942_RS03930,Synpcc7942_0759,True,False,False,False,,,,False,False,False
Q31Q55,Q31Q55_SYNE7,Q31Q55,SYNPCC7942_RS04055,Synpcc7942_0782,True,False,False,False,,,,False,False,False
Q31Q80,Q31Q80_SYNE7,Q31Q80,SYNPCC7942_RS03925,Synpcc7942_0757,True,False,False,False,,,,False,False,False
Q31Q90,Q31Q90_SYNE7,Q31Q90,SYNPCC7942_RS03870,Synpcc7942_0747,True,False,False,False,,,,False,False,False
Q31Q95,Q31Q95_SYNE7,Q31Q95,SYNPCC7942_RS03845,Synpcc7942_0742,True,False,False,False,,,,False,False,False
Q31Q98,Q31Q98_SYNE7,Q31Q98,SYNPCC7942_RS03830,Synpcc7942_0739,True,False,False,False,,,,False,False,False
Q31QA2,Q31QA2_SYNE7,Q31QA2,SYNPCC7942_RS03800,Synpcc7942_0735,True,False,False,False,,,,False,False,False
Q8KPP3,PSBE_SYNE7,Q8KPP3,SYNPCC7942_RS06030,Synpcc7942_1177,True,False,False,False,,,,False,False,False
Q31KB7,Q31KB7_SYNE7,Q31KB7,SYNPCC7942_RS12565,Synpcc7942_2472,True,False,False,False,,,,False,False,False
Q31QC1,Q31QC1_SYNE7,Q31QC1,SYNPCC7942_RS03680,Synpcc7942_0716,True,False,False,False,,,,False,False,False
Q31QC2,Q31QC2_SYNE7,Q31QC2,SYNPCC7942_RS03670,Synpcc7942_0715,True,False,False,False,,,,False,False,False
Q31QC3,Q31QC3_SYNE7,Q31QC3,SYNPCC7942_RS03660,Synpcc7942_0714,True,False,False,False,,,,False,False,False
Q31QC5,Q31QC5_SYNE7,Q31QC5,SYNPCC7942_RS03650,Synpcc7942_0712,True,False,False,False,,,,False,False,False
Q31K23,Q31K23_SYNE7,Q31K23,SYNPCC7942_RS13040,Synpcc7942_2566,True,False,False,False,,,,False,False,False
Q31QW2,Q31QW2_SYNE7,Q31QW2,SYNPCC7942_RS02670,Synpcc7942_0525,True,False,False,False,,,,False,False,False
Q31QC8,Q31QC8_SYNE7,Q31QC8,SYNPCC7942_RS03635,Synpcc7942_0709,True,False,False,False,,,,False,False,False
Q31L05,NDHN_SYNE7,Q31L05,SYNPCC7942_RS11345,Synpcc7942_2234,True,False,False,False,,,,False,False,False
Q31QD0,Q31QD0_SYNE7,Q31QD0,SYNPCC7942_RS03625,Synpcc7942_0707,True,False,False,False,,,,False,False,False
Q31QD1,Q31QD1_SYNE7,Q31QD1,SYNPCC7942_RS03620,Synpcc7942_0706,True,False,False,False,,,,False,False,False
Q31RG0,Q31RG0_SYNE7,Q31RG0,SYNPCC7942_RS01665,Synpcc7942_0327,True,False,False,False,,,,False,False,False
Q31NF2,Q31NF2_SYNE7,Q31NF2,SYNPCC7942_RS07100,Synpcc7942_1387,True,False,False,False,,,,False,False,False
Q31NS1,Q31NS1_SYNE7,Q31NS1,SYNPCC7942_RS06495,Synpcc7942_1268,True,False,False,False,,,,False,False,False
Q31QD6,Q31QD6_SYNE7,Q31QD6,SYNPCC7942_RS03595,Synpcc7942_0701,True,False,False,False,,,,False,False,False
Q31QD7,Q31QD7_SYNE7,Q31QD7,SYNPCC7942_RS03590,Synpcc7942_0700,True,False,False,False,,,,False,False,False
Q31R91,PUR9_SYNE7,Q31R91,SYNPCC7942_RS02020,Synpcc7942_0396,True,False,False,False,,,,False,False,False
P14788,CYSA_SYNE7,P14788,SYNPCC7942_RS08560,Synpcc7942_1680,True,False,False,False,,,,False,False,False
Q31QE4,Q31QE4_SYNE7,Q31QE4,SYNPCC7942_RS03555,Synpcc7942_0693,True,False,False,False,,,,False,False,False
Q31QZ8,Q31QZ8_SYNE7,Q31QZ8,SYNPCC7942_RS02490,Synpcc7942_0489,True,False,False,True,O32384,99.782,1.0,False,False,False
Q31MY7,ILVC_SYNE7,Q31MY7,SYNPCC7942_RS07915,Synpcc7942_1552,True,False,False,False,,,,False,False,False
Q31M94,SSRP_SYNE7,Q31M94,SYNPCC7942_RS09120,Synpcc7942_1795,True,False,False,False,,,,False,False,False
Q31NB3,RBL_SYNE7,Q31NB3,SYNPCC7942_RS07295,Synpcc7942_1426,True,False,False,False,,,,False,False,False
Q31N84,FABH_SYNE7,Q31N84,SYNPCC7942_RS07445,Synpcc7942_1455,True,False,False,False,,,,False,False,False
Q31QF4,Q31QF4_SYNE7,Q31QF4,SYNPCC7942_RS03500,Synpcc7942_0683,True,False,False,False,,,,False,False,False
Q31QF5,Q31QF5_SYNE7,Q31QF5,SYNPCC7942_RS03495,Synpcc7942_0682,True,False,False,False,,,,False,False,False
P00312,PHCB1_SYNP6,P00312,,,False,False,True,False,,,,False,False,False
Q31QF9,Q31QF9_SYNE7,Q31QF9,SYNPCC7942_RS03470,Synpcc7942_0678,True,False,False,False,,,,False,False,False
Q31QG1,Q31QG1_SYNE7,Q31QG1,SYNPCC7942_RS03460,Synpcc7942_0676,True,False,False,False,,,,False,False,False
Q31NH5,Q31NH5_SYNE7,Q31NH5,SYNPCC7942_RS06975,Synpcc7942_1364,True,False,False,False,,,,False,False,False
Q31LG5,Q31LG5_SYNE7,Q31LG5,SYNPCC7942_RS10515,Synpcc7942_2074,True,False,False,False,,,,False,False,False
Q31QG4,Q31QG4_SYNE7,Q31QG4,SYNPCC7942_RS03445,Synpcc7942_0673,True,False,False,False,,,,False,False,False
Q31QG9,Q31QG9_SYNE7,,,,False,False,True,False,,,,True,False,False
Q31RK2,CCMK4_SYNE7,Q31RK2,SYNPCC7942_RS01450,Synpcc7942_0285,True,False,False,False,,,,False,False,False
Q31QH1,Q31QH1_SYNE7,Q31QH1,SYNPCC7942_RS03410,Synpcc7942_0666,True,False,False,False,,,,False,False,False
Q31QH2,Q31QH2_SYNE7,Q31QH2,SYNPCC7942_RS03405,Synpcc7942_0665,True,False,False,False,,,,False,False,False
Q31KM3,Q31KM3_SYNE7,Q31KM3,SYNPCC7942_RS12020,Synpcc7942_2366,True,False,False,False,,,,False,False,False
Q31P73,PGK_SYNE7,Q31P73,SYNPCC7942_RS05720,Synpcc7942_1116,True,False,False,False,,,,False,False,False
Q31PT3,Q31PT3_SYNE7,Q31PT3,SYNPCC7942_RS13975,Synpcc7942_0906,True,False,False,False,,,,False,False,False
Q31QH7,Q31QH7_SYNE7,Q31QH7,SYNPCC7942_RS03380,Synpcc7942_0660,True,False,False,False,,,,False,False,False
O33698,RS1_SYNE7,O33698,SYNPCC7942_RS08125,Synpcc7942_1591,True,False,False,False,,,,False,False,False
Q31QI4,Q31QI4_SYNE7,Q31QI4,SYNPCC7942_RS03345,Synpcc7942_0653,True,False,False,False,,,,False,False,False
Q31QI5,Q31QI5_SYNE7,Q31QI5,SYNPCC7942_RS03340,Synpcc7942_0652,True,False,False,False,,,,False,False,False
Q31QI6,Q31QI6_SYNE7,Q31QI6,SYNPCC7942_RS03335,Synpcc7942_0651,True,False,False,False,,,,False,False,False
P27366,SUBI_SYNE7,P27366,SYNPCC7942_RS08565,Synpcc7942_1681,True,False,False,False,,,,False,False,False
Q31QI9,Q31QI9_SYNE7,Q31QI9,SYNPCC7942_RS13685,Synpcc7942_0648,True,False,False,False,,,,False,False,False
Q31P62,Q31P62_SYNE7,Q31P62,SYNPCC7942_RS05770,Synpcc7942_1127,True,False,False,False,,,,False,False,False
